Season,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
2025,"LAD",353,0.07365439,0.232294617,0.31707317,0.258566978,0.31161473,0.492211838,0.803826568,0.23364486,0.284444444,49.483422186991874,8.510408912620244,0.3441781371240913,121.60694674651171
2025,"BOS",383,0.104438642,0.258485639,0.404040404,0.256024096,0.347258485,0.460843373,0.808101858,0.204819277,0.313636363,56.437613066377395,11.982474017979847,0.35314312242652357,123.17742322803143
2025,"LAA",357,0.075630252,0.285714285,0.264705882,0.260869565,0.327731092,0.52173913,0.849470222,0.260869565,0.303030303,56.045606448082026,14.608309737173615,0.3651769226338683,135.10657581197043
2025,"ATH",374,0.093582887,0.219251336,0.426829268,0.264880952,0.336898395,0.422619047,0.759517442,0.157738095,0.319672131,49.59221026030337,6.181708944113602,0.33470957084773056,116.20264215540952
2025,"STL",347,0.09221902,0.181556195,0.507936507,0.227564102,0.302593659,0.323717948,0.626311607,0.096153846,0.266393442,31.682902227636376,-8.593685891930065,0.28312792798627695,80.01532207298241
2025,"BAL",338,0.059171597,0.23372781,0.253164556,0.245954692,0.304733727,0.398058252,0.702791979,0.15210356,0.294117647,37.96308577062328,-1.2688646167353814,0.30937402787998586,100.46104647092106
2025,"MIN",344,0.081395348,0.261627906,0.311111111,0.236065573,0.3090379,0.380327868,0.689365768,0.144262295,0.296650717,37.40741048803208,-2.520965054131765,0.30505182687464677,95.42779614155839
2025,"MIL",354,0.098870056,0.240112994,0.411764705,0.25477707,0.327683615,0.363057324,0.690740939,0.108280254,0.323008849,39.429205001195555,-1.6598791323102757,0.30820623966260147,95.47785304424191
2025,"CHW",352,0.099431818,0.238636363,0.416666666,0.234920634,0.3125,0.431746031,0.744246031,0.196825397,0.2718894,44.19101727399449,3.3340748587570643,0.3258947249163281,109.34205986911557
2025,"PIT",349,0.097421203,0.269340974,0.361702127,0.218649517,0.300859598,0.376205787,0.677065385,0.15755627,0.278846153,36.77495032474123,-3.7337795130936033,0.30069953169043906,88.00923382257837
2025,"PHI",379,0.100263852,0.221635883,0.452380952,0.273809523,0.34828496,0.422619047,0.770904007,0.148809524,0.334693877,51.744160386444655,7.753304774583902,0.3396169176831409,116.31010172359888
2025,"KCR",356,0.064606741,0.199438202,0.323943661,0.265243902,0.31741573,0.417682926,0.735098656,0.152439024,0.314741035,43.43697233978766,2.1157464880134365,0.32148695159494206,102.20325518826067
2025,"CIN",369,0.108401084,0.230352303,0.470588235,0.273846153,0.35501355,0.427692307,0.782705857,0.153846154,0.340517241,52.076985779298745,9.246838758779969,0.3453652739201781,114.16453909046717
2025,"WSN",360,0.083333333,0.205555555,0.405405405,0.264797507,0.336111111,0.457943925,0.794055036,0.193146418,0.303797468,50.939893354580676,9.154384066269659,0.34582702583736846,121.77660068468457
2025,"TBR",355,0.076056338,0.194366197,0.391304347,0.267080745,0.332394366,0.453416149,0.785810515,0.186335404,0.297071129,49.59084429157879,8.38568929893877,0.3435696306362958,125.654673699357
2025,"COL",325,0.061538461,0.301538461,0.204081632,0.198675496,0.25,0.36423841,0.61423841,0.165562914,0.248704663,26.09521880816607,-11.627810410448037,0.26897763598848273,56.98953714034554
2025,"SFG",346,0.095375722,0.228323699,0.417721518,0.214983713,0.294797687,0.358306188,0.653103875,0.143322475,0.253393665,33.703808268601435,-6.456708991830817,0.2907533928149008,85.88685892222207
2025,"NYM",359,0.083565459,0.214484679,0.389610389,0.256965944,0.325905292,0.455108359,0.781013651,0.198142415,0.291845493,49.14368227842861,7.474243849251796,0.34006954003177314,120.64096152466635
2025,"TEX",346,0.086705202,0.219653179,0.394736842,0.232258064,0.300578034,0.364516129,0.665094163,0.132258065,0.271929824,34.850282348613646,-5.310234911818598,0.2948923717344427,88.36724698069314
